id,address,zip,match_type,itm_x,itm_y,utm_x,utm_y
001027-077164-00741-X,"הכלנית 741, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00742-X,"הכלנית 742, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00743-X,"הכלנית 743, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00746-X,"הכלנית 746, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00754-X,"הכלנית 754, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00755-X,"הכלנית 755, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00756-X,"הכלנית 756, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00758-X,"הכלנית 758, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00759-X,"הכלנית 759, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00760-X,"הכלנית 760, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00761-X,"הכלנית 761, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077164-00762-X,"הכלנית 762, דימונה",86037,street,202933.93,552334.38,693816.33,3438254.83
001027-077597-00000-X,"נוה מדבר, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00033-X,"נוה מדבר 33, דימונה",86013,exact,202658.77,552158.39,693544.71,3438073.41
001027-077597-00058-X,"נוה מדבר 58, דימונה",86013,exact,202572.78,552204.33,693457.82,3438117.63
001027-077597-00102-X,"נוה מדבר 102, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00104-X,"נוה מדבר 104, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00105-X,"נוה מדבר 105, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00108-X,"נוה מדבר 108, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00112-X,"נוה מדבר 112, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00113-X,"נוה מדבר 113, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00117-X,"נוה מדבר 117, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00119-X,"נוה מדבר 119, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00120-X,"נוה מדבר 120, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00121-X,"נוה מדבר 121, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00122-X,"נוה מדבר 122, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00123-X,"נוה מדבר 123, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00124-X,"נוה מדבר 124, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00126-X,"נוה מדבר 126, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00127-X,"נוה מדבר 127, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00130-X,"נוה מדבר 130, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00131-X,"נוה מדבר 131, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00132-X,"נוה מדבר 132, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00133-X,"נוה מדבר 133, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00134-X,"נוה מדבר 134, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00135-X,"נוה מדבר 135, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00137-X,"נוה מדבר 137, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00141-X,"נוה מדבר 141, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00145-X,"נוה מדבר 145, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00147-X,"נוה מדבר 147, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00149-X,"נוה מדבר 149, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00151-X,"נוה מדבר 151, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00157-X,"נוה מדבר 157, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00159-X,"נוה מדבר 159, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00160-X,"נוה מדבר 160, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00161-X,"נוה מדבר 161, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00162-X,"נוה מדבר 162, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00163-X,"נוה מדבר 163, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00166-X,"נוה מדבר 166, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00167-X,"נוה מדבר 167, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00169-X,"נוה מדבר 169, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00171-X,"נוה מדבר 171, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00172-X,"נוה מדבר 172, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00173-X,"נוה מדבר 173, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00174-X,"נוה מדבר 174, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00176-X,"נוה מדבר 176, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00177-X,"נוה מדבר 177, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00178-X,"נוה מדבר 178, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00181-X,"נוה מדבר 181, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00182-X,"נוה מדבר 182, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00183-X,"נוה מדבר 183, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077597-00185-X,"נוה מדבר 185, דימונה",86013,street,202685.35,552167.71,693571.10,3438083.25
001027-077659-00000-X,"בבא סאלי, דימונה",86017,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00001-X,"בבא סאלי 1, דימונה",86010,exact,202483.96,552131.08,693370.46,3438042.63
001027-077659-00002-X,"בבא סאלי 2, דימונה",86010,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00003-X,"בבא סאלי 3, דימונה",86010,exact,202492.35,552132.70,693378.82,3438044.42
001027-077659-00005-X,"בבא סאלי 5, דימונה",86010,exact,202502.13,552119.72,693388.86,3438031.63
001027-077659-00006-X,"בבא סאלי 6, דימונה",86010,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00007-X,"בבא סאלי 7, דימונה",86010,exact,202512.68,552117.20,693399.45,3438029.32
001027-077659-00008-X,"בבא סאלי 8, דימונה",86010,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00009-X,"בבא סאלי 9, דימונה",86010,exact,202536.63,552101.78,693423.71,3438014.37
001027-077659-00011-X,"בבא סאלי 11, דימונה",86010,exact,202546.68,552101.09,693433.78,3438013.89
001027-077659-00012-X,"בבא סאלי 12, דימונה",86010,exact,202596.58,552009.73,693485.48,3437923.53
001027-077659-00013-X,"בבא סאלי 13, דימונה",86010,exact,202558.05,552088.39,693445.39,3438001.42
001027-077659-00014-X,"בבא סאלי 14, דימונה",86010,exact,202619.28,552016.40,693508.04,3437930.65
001027-077659-00016-X,"בבא סאלי 16, דימונה",86010,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00017-X,"בבא סאלי 17, דימונה",86010,exact,202580.03,552080.83,693467.52,3437994.29
001027-077659-00018-X,"בבא סאלי 18, דימונה",86010,exact,202635.34,552017.75,693524.07,3437932.33
001027-077659-00019-X,"בבא סאלי 19, דימונה",86010,exact,202593.89,552080.89,693481.38,3437994.63
001027-077659-00020-X,"בבא סאלי 20, דימונה",86010,exact,202644.45,552019.41,693533.15,3437934.16
001027-077659-00021-X,"בבא סאלי 21, דימונה",86010,exact,202607.41,552066.47,693495.18,3437980.48
001027-077659-00022-X,"בבא סאלי 22, דימונה",86010,exact,202658.99,552021.48,693547.64,3437936.52
001027-077659-00023-X,"בבא סאלי 23, דימונה",86010,exact,202642.11,552090.99,693529.38,3438005.68
001027-077659-00024-X,"בבא סאלי 24, דימונה",86010,exact,202666.47,552023.88,693555.08,3437939.07
001027-077659-00025-X,"בבא סאלי 25, דימונה",86010,exact,202650.87,552084.22,693538.29,3437999.09
001027-077659-00026-X,"בבא סאלי 26, דימונה",86010,exact,202684.18,552024.78,693572.76,3437940.32
001027-077659-00027-X,"בבא סאלי 27, דימונה",86010,exact,202664.90,552083.01,693552.33,3437998.16
001027-077659-00028-X,"בבא סאלי 28, דימונה",86010,exact,202695.17,552029.68,693583.66,3437945.44
001027-077659-00029-X,"בבא סאלי 29, דימונה",86010,exact,202675.94,552084.54,693563.34,3437999.90
001027-077659-00030-X,"בבא סאלי 30, דימונה",86010,exact,202715.85,552028.59,693604.35,3437944.75
001027-077659-00031-X,"בבא סאלי 31, דימונה",86010,exact,202696.85,552077.11,693584.39,3437992.89
001027-077659-00032-X,"בבא סאלי 32, דימונה",86010,exact,202718.97,552025.53,693607.53,3437941.76
001027-077659-00033-X,"בבא סאלי 33, דימונה",86010,exact,202701.30,552080.26,693588.78,3437996.13
001027-077659-00034-X,"בבא סאלי 34, דימונה",86010,exact,202734.25,552025.83,693622.81,3437942.36
001027-077659-00035-X,"בבא סאלי 35, דימונה",86010,exact,202711.95,552069.38,693599.65,3437985.47
001027-077659-00037-X,"בבא סאלי 37, דימונה",86010,exact,202721.79,552060.11,693609.67,3437976.40
001027-077659-00038-X,"בבא סאלי 38, דימונה",86010,exact,202759.72,552018.42,693648.43,3437935.46
001027-077659-00039-X,"בבא סאלי 39, דימונה",86010,exact,202748.07,552070.75,693635.74,3437987.55
001027-077659-00041-X,"בבא סאלי 41, דימונה",86010,exact,202759.19,552073.65,693646.80,3437990.67
001027-077659-00043-X,"בבא סאלי 43, דימונה",86010,exact,202774.59,552070.99,693662.25,3437988.31
001027-077659-00045-X,"בבא סאלי 45, דימונה",86010,exact,202783.85,552059.99,693671.73,3437977.50
001027-077659-00063-X,"בבא סאלי 63, דימונה",86017,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00064-X,"בבא סאלי 64, דימונה",86017,exact,203010.54,552114.37,693897.30,3438036.38
001027-077659-00064-א,"בבא סאלי 64א, דימונה",86017,exact,203010.54,552114.37,693897.30,3438036.38
001027-077659-00064-ב,"בבא סאלי 64ב, דימונה",86017,exact,203010.54,552114.37,693897.30,3438036.38
001027-077659-00065-X,"בבא סאלי 65, דימונה",86017,exact,203041.68,552127.58,693928.18,3438050.20
001027-077659-00065-א,"בבא סאלי 65א, דימונה",86017,exact,203041.68,552127.58,693928.18,3438050.20
001027-077659-00065-ב,"בבא סאלי 65ב, דימונה",86017,exact,203041.68,552127.58,693928.18,3438050.20
001027-077659-00066-X,"בבא סאלי 66, דימונה",86017,exact,203079.51,552142.89,693965.69,3438066.26
001027-077659-00066-א,"בבא סאלי 66א, דימונה",86017,exact,203079.51,552142.89,693965.69,3438066.26
001027-077659-00067-X,"בבא סאלי 67, דימונה",86017,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00068-X,"בבא סאלי 68, דימונה",86017,exact,203131.50,552183.06,694016.88,3438107.45
001027-077659-00068-א,"בבא סאלי 68א, דימונה",86017,exact,203131.50,552183.06,694016.88,3438107.45
001027-077659-00069-X,"בבא סאלי 69, דימונה",86017,exact,203176.80,552200.25,694061.83,3438125.55
001027-077659-00069-א,"בבא סאלי 69א, דימונה",86017,exact,203176.80,552200.25,694061.83,3438125.55
001027-077659-00069-ב,"בבא סאלי 69ב, דימונה",86017,exact,203176.80,552200.25,694061.83,3438125.55
001027-077659-00070-X,"בבא סאלי 70, דימונה",86017,exact,203208.81,552212.80,694093.59,3438138.72
001027-077659-00071-X,"בבא סאלי 71, דימונה",86017,exact,203275.86,552229.62,694160.29,3438156.88
001027-077659-00071-א,"בבא סאלי 71א, דימונה",86017,exact,203275.86,552229.62,694160.29,3438156.88
001027-077659-00071-ב,"בבא סאלי 71ב, דימונה",86017,exact,203275.86,552229.62,694160.29,3438156.88
001027-077659-00071-ג,"בבא סאלי 71ג, דימונה",86017,exact,203275.86,552229.62,694160.29,3438156.88
001027-077659-00072-X,"בבא סאלי 72, דימונה",86017,exact,203013.14,552117.26,693899.84,3438039.32
001027-077659-00072-ב,"בבא סאלי 72ב, דימונה",86017,exact,203013.14,552117.26,693899.84,3438039.32
001027-077659-00072-ג,"בבא סאלי 72ג, דימונה",86017,exact,203013.14,552117.26,693899.84,3438039.32
001027-077659-00073-א,"בבא סאלי 73א, דימונה",86017,exact,203062.79,552214.17,693947.56,3438137.20
001027-077659-00074-X,"בבא סאלי 74, דימונה",86017,exact,203045.78,552129.56,693932.23,3438052.26
001027-077659-00074-א,"בבא סאלי 74א, דימונה",86017,exact,203045.78,552129.56,693932.23,3438052.26
001027-077659-00074-ב,"בבא סאלי 74ב, דימונה",86017,exact,203045.78,552129.56,693932.23,3438052.26
001027-077659-00075-X,"בבא סאלי 75, דימונה",86017,exact,203068.47,552209.05,693953.34,3438132.20
001027-077659-00075-א,"בבא סאלי 75א, דימונה",86017,exact,203068.47,552209.05,693953.34,3438132.20
001027-077659-00076-X,"בבא סאלי 76, דימונה",86017,exact,203054.91,552133.94,693941.27,3438056.82
001027-077659-00076-ב,"בבא סאלי 76ב, דימונה",86017,exact,203054.91,552133.94,693941.27,3438056.82
001027-077659-00077-X,"בבא סאלי 77, דימונה",86017,exact,203155.18,552239.97,694039.42,3438164.83
001027-077659-00077-א,"בבא סאלי 77א, דימונה",86017,exact,203155.18,552239.97,694039.42,3438164.83
001027-077659-00077-ב,"בבא סאלי 77ב, דימונה",86017,exact,203155.18,552239.97,694039.42,3438164.83
001027-077659-00077-ג,"בבא סאלי 77ג, דימונה",86017,exact,203155.18,552239.97,694039.42,3438164.83
001027-077659-00078-X,"בבא סאלי 78, דימונה",86017,exact,203070.61,552139.49,693956.86,3438062.68
001027-077659-00078-א,"בבא סאלי 78א, דימונה",86017,exact,203070.61,552139.49,693956.86,3438062.68
001027-077659-00078-ב,"בבא סאלי 78ב, דימונה",86017,exact,203070.61,552139.49,693956.86,3438062.68
001027-077659-00078-ג,"בבא סאלי 78ג, דימונה",86017,exact,203070.61,552139.49,693956.86,3438062.68
001027-077659-00079-X,"בבא סאלי 79, דימונה",86017,exact,203292.62,552274.07,694176.16,3438201.65
001027-077659-00079-ב,"בבא סאלי 79ב, דימונה",86017,exact,203292.62,552274.07,694176.16,3438201.65
001027-077659-00080-X,"בבא סאלי 80, דימונה",86017,exact,203083.79,552144.07,693969.95,3438067.52
001027-077659-00082-X,"בבא סאלי 82, דימונה",86017,exact,203109.29,552176.21,693994.80,3438100.17
001027-077659-00084-X,"בבא סאלי 84, דימונה",86017,exact,203130.18,552184.80,694015.53,3438109.17
001027-077659-00086-X,"בבא סאלי 86, דימונה",86017,exact,203143.85,552189.54,694029.09,3438114.18
001027-077659-00087-X,"בבא סאלי 87, דימונה",86019,exact,203176.99,552236.77,694061.30,3438162.06
001027-077659-00088-X,"בבא סאלי 88, דימונה",86019,exact,203168.14,552197.87,694053.22,3438122.99
001027-077659-00089-X,"בבא סאלי 89, דימונה",86019,exact,203225.14,552252.77,694109.12,3438179.02
001027-077659-00090-X,"בבא סאלי 90, דימונה",86019,exact,203182.05,552204.43,694066.99,3438129.83
001027-077659-00091-X,"בבא סאלי 91, דימונה",86019,exact,203242.57,552256.67,694126.47,3438183.26
001027-077659-00094-X,"בבא סאלי 94, דימונה",86019,exact,203215.65,552216.38,694100.36,3438142.44
001027-077659-00098-X,"בבא סאלי 98, דימונה",86019,exact,203251.26,552223.68,694135.81,3438150.45
001027-077659-00100-X,"בבא סאלי 100, דימונה",86019,exact,203266.34,552228.63,694150.79,3438155.70
001027-077659-00102-X,"בבא סאלי 102, דימונה",86019,exact,203280.51,552233.36,694164.87,3438160.71
001027-077659-00104-X,"בבא סאלי 104, דימונה",86019,exact,203326.99,552249.01,694211.03,3438177.28
001027-077659-00105-X,"בבא סאלי 105, דימונה",86030,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00106-X,"בבא סאלי 106, דימונה",86019,exact,203342.86,552251.85,694226.84,3438180.43
001027-077659-00110-X,"בבא סאלי 110, דימונה",86019,exact,203373.33,552269.96,694256.95,3438199.15
001027-077659-00112-X,"בבא סאלי 112, דימונה",86019,exact,203389.78,552274.68,694273.31,3438204.19
001027-077659-00114-X,"בבא סאלי 114, דימונה",86019,exact,203407.87,552280.67,694291.27,3438210.54
001027-077659-00127-X,"בבא סאלי 127, דימונה",86017,exact,203431.85,552375.85,694313.36,3438306.18
001027-077659-00129-X,"בבא סאלי 129, דימונה",86017,exact,203433.77,552388.23,694315.03,3438318.60
001027-077659-00141-X,"בבא סאלי 141, דימונה",86017,street,203011.54,552145.06,693897.69,3438067.09
001027-077659-00142-X,"בבא סאלי 142, דימונה",86017,street,203011.54,552145.06,693897.69,3438067.09
001027-077853-00000-X,"?, דימונה",86014,none,,,,
001027-077853-00001-X,"? 1, דימונה",86014,none,,,,
001027-077853-00002-X,"? 2, דימונה",86016,none,,,,
001027-077853-00003-X,"? 3, דימונה",86014,none,,,,
001027-077853-00004-X,"? 4, דימונה",86016,none,,,,
001027-077853-00005-X,"? 5, דימונה",86014,none,,,,
001027-077853-00006-X,"? 6, דימונה",86016,none,,,,
001027-077853-00007-X,"? 7, דימונה",86014,none,,,,
001027-077853-00008-X,"? 8, דימונה",86016,none,,,,
001027-077853-00009-X,"? 9, דימונה",86014,none,,,,
001027-077853-00011-X,"? 11, דימונה",86014,none,,,,
001027-077853-00012-X,"? 12, דימונה",86016,none,,,,
001027-077853-00014-X,"? 14, דימונה",86016,none,,,,
001027-077853-00015-X,"? 15, דימונה",86014,none,,,,
001027-077853-00016-X,"? 16, דימונה",86016,none,,,,
001027-077853-00017-X,"? 17, דימונה",86014,none,,,,
001027-077853-00018-X,"? 18, דימונה",86016,none,,,,
001027-077853-00020-X,"? 20, דימונה",86016,none,,,,
001027-077853-00022-X,"? 22, דימונה",86016,none,,,,
001027-077853-00024-X,"? 24, דימונה",86016,none,,,,
001027-077853-00026-X,"? 26, דימונה",86016,none,,,,
001027-077853-00028-X,"? 28, דימונה",86016,none,,,,
001027-077853-00030-X,"? 30, דימונה",86016,none,,,,
001027-077853-00032-X,"? 32, דימונה",86016,none,,,,
001027-077853-00034-X,"? 34, דימונה",86016,none,,,,
001027-077853-00075-X,"? 75, דימונה",86014,none,,,,
001027-078072-00000-X,"קדש, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00023-X,"קדש 23, דימונה",86016,exact,202722.48,551920.69,693613.12,3437837.01
001027-078072-00025-X,"קדש 25, דימונה",86016,exact,202713.18,551918.63,693603.87,3437834.76
001027-078072-00029-X,"קדש 29, דימונה",86016,exact,202686.22,551910.62,693577.07,3437826.22
001027-078072-00047-X,"קדש 47, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00048-X,"קדש 48, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00049-X,"קדש 49, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00050-X,"קדש 50, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00052-X,"קדש 52, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00053-X,"קדש 53, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00054-X,"קדש 54, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00055-X,"קדש 55, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00056-X,"קדש 56, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00057-X,"קדש 57, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00058-X,"קדש 58, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00059-X,"קדש 59, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00065-X,"קדש 65, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00066-X,"קדש 66, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00067-X,"קדש 67, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00068-X,"קדש 68, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00069-X,"קדש 69, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00071-X,"קדש 71, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00072-X,"קדש 72, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00074-X,"קדש 74, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078072-00129-X,"קדש 129, דימונה",86016,street,202704.82,551950.21,693594.88,3437866.17
001027-078222-00135-X,"ניצנה 135, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-078222-00136-X,"ניצנה 136, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-078222-00137-X,"ניצנה 137, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-078222-00138-X,"ניצנה 138, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-078222-00140-X,"ניצנה 140, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-078222-00141-X,"ניצנה 141, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-078222-00142-X,"ניצנה 142, דימונה",86013,street,202958.16,552147.39,693844.27,3438068.35
001027-079388-00001-X,"עבדת 1, דימונה",86048,exact,203757.32,552675.22,694632.84,3438611.98
001027-079388-00004-X,"עבדת 4, דימונה",86048,exact,203788.94,552675.14,694664.45,3438612.52
001027-079388-00005-X,"עבדת 5, דימונה",86048,exact,203761.04,552695.66,694636.15,3438632.48
001027-079388-00006-X,"עבדת 6, דימונה",86048,exact,203792.15,552689.49,694667.37,3438626.93
001027-079388-00008-X,"עבדת 8, דימונה",86048,exact,203796.06,552695.72,694671.16,3438633.24
001027-079388-00009-X,"עבדת 9, דימונה",86048,exact,203766.80,552716.73,694641.49,3438653.67
001027-079388-00010-X,"עבדת 10, דימונה",86048,exact,203800.92,552708.71,694675.76,3438646.32
001027-079388-00012-X,"עבדת 12, דימונה",86048,exact,203803.87,552717.24,694678.54,3438654.91
001027-079388-00014-X,"עבדת 14, דימונה",86048,street,203895.26,552713.03,694770.00,3438652.52
001027-079388-00015-X,"עבדת 15, דימונה",86048,exact,203778.46,552751.57,694652.45,3438688.73
001027-079388-00016-X,"עבדת 16, דימונה",86048,exact,203890.13,552702.24,694765.09,3438641.63
001027-079388-00019-X,"עבדת 19, דימונה",86048,exact,203780.01,552770.71,694653.63,3438707.90
001027-079388-00020-X,"עבדת 20, דימונה",86048,exact,203942.81,552679.34,694818.21,3438619.77
001027-079388-00021-X,"עבדת 21, דימונה",86048,exact,203802.25,552763.96,694676.00,3438701.59
001027-079388-00023-X,"עבדת 23, דימונה",86048,exact,203808.34,552757.26,694682.21,3438695.01
001027-079388-00024-X,"עבדת 24, דימונה",86048,exact,203968.85,552669.71,694844.44,3438610.66
001027-079388-00025-X,"עבדת 25, דימונה",86048,exact,203823.93,552752.52,694697.90,3438690.59
001027-079388-00027-X,"עבדת 27, דימונה",86048,exact,203830.00,552753.53,694703.95,3438691.72
001027-079388-00029-X,"עבדת 29, דימונה",86048,exact,203847.88,552749.63,694721.90,3438688.17
001027-079388-00030-X,"עבדת 30, דימונה",86048,exact,203998.58,552660.29,694874.35,3438601.84
001027-079388-00031-X,"עבדת 31, דימונה",86048,exact,203852.48,552743.89,694726.62,3438682.52
001027-079388-00033-X,"עבדת 33, דימונה",86048,exact,203872.61,552743.50,694746.75,3438682.54
001027-079388-00035-X,"עבדת 35, דימונה",86048,exact,203880.47,552736.88,694754.74,3438676.07
001027-079388-00037-X,"עבדת 37, דימונה",86048,exact,203893.67,552733.13,694768.02,3438672.58
001027-079388-00039-X,"עבדת 39, דימונה",86048,exact,203901.81,552730.66,694776.20,3438670.28
001027-079388-00041-X,"עבדת 41, דימונה",86048,exact,203922.85,552726.28,694797.33,3438666.31
001027-079388-00043-X,"עבדת 43, דימונה",86048,exact,203926.34,552723.44,694800.87,3438663.54
001027-079388-00045-X,"עבדת 45, דימונה",86048,exact,203948.29,552716.46,694822.96,3438657.00
001027-079388-00047-X,"עבדת 47, דימונה",86048,exact,203950.83,552712.59,694825.57,3438653.18
001027-079388-00051-X,"עבדת 51, דימונה",86048,exact,203975.07,552708.90,694849.88,3438649.97
001027-079388-00053-X,"עבדת 53, דימונה",86048,exact,203990.82,552708.03,694865.64,3438649.42
001027-079388-00055-X,"עבדת 55, דימונה",86048,exact,203994.85,552701.86,694869.80,3438643.33
001027-079550-00008-X,"האורן 8, דימונה",86029,exact,202794.89,552778.88,693668.49,3438696.51
001027-079550-00012-X,"האורן 12, דימונה",86029,exact,202769.43,552781.25,693642.99,3438698.37
001027-079550-00039-X,"האורן 39, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00039-א,"האורן 39א, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00039-ב,"האורן 39ב, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00039-ג,"האורן 39ג, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00039-ד,"האורן 39ד, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00040-X,"האורן 40, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00040-א,"האורן 40א, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00040-ג,"האורן 40ג, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00042-X,"האורן 42, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00042-א,"האורן 42א, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00042-ב,"האורן 42ב, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00536-X,"האורן 536, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00537-X,"האורן 537, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00540-X,"האורן 540, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00542-X,"האורן 542, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00545-X,"האורן 545, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00546-X,"האורן 546, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00547-X,"האורן 547, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00548-X,"האורן 548, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
001027-079550-00549-X,"האורן 549, דימונה",86029,street,202691.77,552731.07,693566.33,3438646.65
